Trial time;Recording time;X center;Y center;Area;Areachange;Elongation;Velocity;Result 1
281,61;281,61;0,105622;0,0983206;0,00252926;0,000994288;0,798742;0,371733;1
281,65;281,65;0,105622;0,0983206;0,00252926;0;0,798742;0;1
281,69;281,69;0,105622;0,0983206;0,00252926;0;0,798742;0;1
281,73;281,73;0,113053;0,0865218;0,00251103;0,00079381;0,807785;0,348281;1
281,77;281,77;0,113053;0,0865218;0,00251103;0;0,807785;0;1
281,81;281,81;0,113053;0,0865218;0,00251103;0;0,807785;0;1
281,85;281,85;0,115517;0,073274;0,00255896;0,000857261;0,824699;0,336575;1
281,89;281,89;0,115517;0,073274;0,00255896;0;0,824699;0;1
281,93;281,93;0,115517;0,073274;0,00255896;0;0,824699;0;1
281,97;281,97;0,116677;0,0609302;0,00248268;0,000513007;0,790399;0,309684;1
282,01;282,01;0,116677;0,0609302;0,00248268;0;0,790399;0;1
282,05;282,05;0,116677;0,0609302;0,00248268;0;0,790399;0;1
282,09;282,09;0,119468;0,0488686;0,00244826;0,000915987;0,724481;0,309227;1
282,13;282,13;0,119468;0,0488686;0,00244826;0;0,724481;0;1
282,17;282,17;0,119468;0,0488686;0,00244826;0;0,724481;0;1
282,21;282,21;0,125428;0,039088;0,00255288;0,000804611;0,669375;0,286086;1
282,25;282,25;0,125428;0,039088;0,00255288;0;0,669375;0;1
282,29;282,29;0,125428;0,039088;0,00255288;0;0,669375;0;1
282,33;282,33;0,125428;0,039088;0,00255288;0;0,669375;0;1
282,37;282,37;0,13475;0,0314617;0,00245433;0,000228153;0,792736;0,300849;1
282,41;282,41;0,13475;0,0314617;0,00245433;0;0,792736;0;1
282,45;282,45;0,13475;0,0314617;0,00245433;0;0,792736;0;1
282,49;282,49;0,144325;0,026504;0,00243813;0,00074521;0,72085;0,269318;1
282,531;282,531;0,144325;0,026504;0,00243813;0;0,72085;0;1
282,571;282,571;0,144325;0,026504;0,00243813;0;0,72085;0;1
282,611;282,611;0,155512;0,0246182;0,00251508;0,000597383;0,746635;0,283361;1
282,651;282,651;0,155512;0,0246182;0,00251508;0;0,746635;0;1
282,691;282,691;0,155512;0,0246182;0,00251508;0;0,746635;0;1
282,731;282,731;0,165744;0,0267944;0,00238751;0,00073306;0,821908;0,261285;1
282,771;282,771;0,165744;0,0267944;0,00238751;0;0,821908;0;1
282,811;282,811;0,165744;0,0267944;0,00238751;0;0,821908;0;1
282,851;282,851;0,165744;0,0267944;0,00238751;0;0,821908;0;1
282,891;282,891;0,165744;0,0267944;0,00238751;0;0,821908;0;1
282,931;282,931;0,165744;0,0267944;0,00238751;0;0,821908;0;1
282,971;282,971;0,165744;0,0267944;0,00238751;0;0,821908;0;1
283,011;283,011;0,17519;0,0310679;0,00252453;0,000680409;0,710972;0,25898;1
283,051;283,051;0,17519;0,0310679;0,00252453;0;0,710972;0;1
283,091;283,091;0,17519;0,0310679;0,00252453;0;0,710972;0;1
283,131;283,131;0,17519;0,0310679;0,00252453;0;0,710972;0;1
283,171;283,171;0,182683;0,0236321;0,00258123;0,000714834;0,823702;0,26366;1
283,211;283,211;0,182683;0,0236321;0,00258123;0;0,823702;0;1
283,251;283,251;0,189299;0,0145889;0,00263928;0,00114684;0,794555;0,27989;1
283,291;283,291;0,189299;0,0145889;0,00263928;0;0,794555;0;1
283,331;283,331;0,196597;0,0032982;0,00265008;0,000847811;0,814712;0,335806;1
283,371;283,371;0,196597;0,0032982;0,00265008;0;0,814712;0;1
283,411;283,411;0,202645;-0,00917853;0,00256368;0,00109284;0,82851;0,346329;1
283,451;283,451;0,202645;-0,00917853;0,00256368;0;0,82851;0;1
283,491;283,491;0,205823;-0,0214071;0,00258596;0,000679734;0,839991;0,315593;1
283,531;283,531;0,205823;-0,0214071;0,00258596;0;0,839991;0;1
283,571;283,571;0,204947;-0,0333075;0,00260756;0,000683784;0,836526;0,298055;1
283,611;283,611;0,204947;-0,0333075;0,00260756;0;0,836526;0;1
283,652;283,652;0,201518;-0,0447865;0,00257921;0,00105234;0,812819;0,299242;1
283,692;283,692;0,201518;-0,0447865;0,00257921;0;0,812819;0;1
283,732;283,732;0,197395;-0,0541967;0,00246378;0,00127172;0,728577;0,256617;1
283,772;283,772;0,197395;-0,0541967;0,00246378;0;0,728577;0;1
283,812;283,812;0,197395;-0,0541967;0,00246378;0;0,728577;0;1
283,852;283,852;0,18827;-0,0631834;0,00240236;0,000871436;0,735653;0,319902;1
283,892;283,892;0,18827;-0,0631834;0,00240236;0;0,735653;0;1
283,932;283,932;0,18827;-0,0631834;0,00240236;0;0,735653;0;1
283,972;283,972;0,175101;-0,0688164;0,00231258;0,000422556;0,706027;0,357766;1
284,012;284,012;0,175101;-0,0688164;0,00231258;0;0,706027;0;1
284,052;284,052;0,164827;-0,0704822;0,00238076;0,000913287;0,744126;0,259964;1
284,092;284,092;0,164827;-0,0704822;0,00238076;0;0,744126;0;1
284,132;284,132;0,153338;-0,0718548;0,00240438;0,000638558;0,800011;0,289023;1
284,172;284,172;0,153338;-0,0718548;0,00240438;0;0,800011;0;1
284,212;284,212;0,141321;-0,0735386;0,00244421;0,000884262;0,784955;0,303106;1
284,252;284,252;0,141321;-0,0735386;0,00244421;0;0,784955;0;1
284,292;284,292;0,129838;-0,0755344;0,00253938;0,00101994;0,718365;0,291109;1
284,332;284,332;0,129838;-0,0755344;0,00253938;0;0,718365;0;1
284,372;284,372;0,11912;-0,0777635;0,00240168;0,000880212;0,777969;0,273437;1
284,412;284,412;0,11912;-0,0777635;0,00240168;0;0,777969;0;1
284,452;284,452;0,11912;-0,0777635;0,00240168;0;0,777969;0;1
284,492;284,492;0,105555;-0,0806181;0,00240236;0,000629783;0,794281;0,346251;1
284,532;284,532;0,105555;-0,0806181;0,00240236;0;0,794281;0;1
284,572;284,572;0,105555;-0,0806181;0,00240236;0;0,794281;0;1
284,612;284,612;0,0935537;-0,082554;0,00245703;0,000547432;0,815807;0,303646;1
284,652;284,652;0,0935537;-0,082554;0,00245703;0;0,815807;0;1
284,692;284,692;0,0935537;-0,082554;0,00245703;0;0,815807;0;1
284,732;284,732;0,0834009;-0,0837578;0,00245703;0,000695259;0,799222;0,255369;1
284,773;284,773;0,0834009;-0,0837578;0,00245703;0;0,799222;0;1
284,813;284,813;0,0834009;-0,0837578;0,00245703;0;0,799222;0;1
284,853;284,853;0,0834009;-0,0837578;0,00245703;0;0,799222;0;1
284,893;284,893;0,0732658;-0,0839408;0,00229773;0,000212628;0,797848;0,25319;1
284,933;284,933;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
284,973;284,973;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,013;285,013;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,053;285,053;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,093;285,093;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,133;285,133;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,173;285,173;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,213;285,213;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,253;285,253;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,293;285,293;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,333;285,333;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,373;285,373;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,413;285,413;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,453;285,453;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,493;285,493;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,533;285,533;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,573;285,573;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,613;285,613;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,653;285,653;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,693;285,693;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,733;285,733;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,773;285,773;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,813;285,813;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,853;285,853;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,894;285,894;0,0732658;-0,0839408;0,00229773;0;0,797848;0;1
285,934;285,934;0,0646029;-0,0775796;0,00229571;0,000477906;0,793794;0,268447;1
285,974;285,974;0,0646029;-0,0775796;0,00229571;0;0,793794;0;1
286,014;286,014;0,0646029;-0,0775796;0,00229571;0;0,793794;0;1
286,054;286,054;0,0579114;-0,0692376;0,00242126;0,00111174;0,809389;0,267122;1
286,094;286,094;0,0579114;-0,0692376;0,00242126;0;0,809389;0;1
286,134;286,134;0,0579114;-0,0692376;0,00242126;0;0,809389;0;1
286,174;286,174;0,0509459;-0,0554026;0,00242126;0,000722935;0,792746;0,38689;1
286,214;286,214;0,0509459;-0,0554026;0,00242126;0;0,792746;0;1
286,254;286,254;0,0476567;-0,0437093;0,00246176;0,000674334;0,785369;0,303404;1
286,294;286,294;0,0476567;-0,0437093;0,00246176;0;0,785369;0;1
286,334;286,334;0,0460761;-0,0308336;0,00244623;0,00105976;0,829817;0,324016;1
286,374;286,374;0,0460761;-0,0308336;0,00244623;0;0,829817;0;1
286,414;286,414;0,0466735;-0,0177524;0,0022525;0,000963913;0,88808;0,327079;1
286,454;286,454;0,0466735;-0,0177524;0,0022525;0;0,88808;0;1
286,494;286,494;0,0493367;-0,0041532;0,00231528;0,000982813;0,791193;0,346125;1
286,534;286,534;0,0493367;-0,0041532;0,00231528;0;0,791193;0;1
286,574;286,574;0,0531132;0,00985808;0,00249686;0,00115629;0,834082;0,362457;1
286,614;286,614;0,0531132;0,00985808;0,00249686;0;0,834082;0;1
286,654;286,654;0,0561706;0,0236385;0,00255356;0,00100509;0,820506;0,352571;1
286,694;286,694;0,0561706;0,0236385;0,00255356;0;0,820506;0;1
286,734;286,734;0,0582236;0,0369684;0,00253128;0,000882237;0,843592;0,336875;1
286,774;286,774;0,0582236;0,0369684;0,00253128;0;0,843592;0;1
286,814;286,814;0,0586609;0,0508676;0,00258731;0,000814736;0,801797;0,347338;1
286,854;286,854;0,0586609;0,0508676;0,00258731;0;0,801797;0;1
286,894;286,894;0,0566802;0,0645055;0,00254748;0,00100104;0,777501;0,344214;1
286,934;286,934;0,0566802;0,0645055;0,00254748;0;0,777501;0;1
286,974;286,974;0,0521422;0,0769387;0,00258866;0,000954463;0,809456;0,330588;1
287,014;287,014;0,0521422;0,0769387;0,00258866;0;0,809456;0;1
287,055;287,055;0,0445344;0,0878278;0,00250361;0,00102601;0,828441;0,331791;1
287,095;287,095;0,0445344;0,0878278;0,00250361;0;0,828441;0;1
287,135;287,135;0,0338944;0,0976137;0,00245838;0,00110364;0,801615;0,361072;1
287,175;287,175;0,0338944;0,0976137;0,00245838;0;0,801615;0;1
287,215;287,215;0,0200588;0,105557;0,00254141;0,00125079;0,656164;0,398489;1
287,255;287,255;0,0200588;0,105557;0,00254141;0;0,656164;0;1
287,295;287,295;0,00436362;0,113157;0,00242666;0,000972688;0,765756;0,435566;1
287,335;287,335;0,00436362;0,113157;0,00242666;0;0,765756;0;1
287,375;287,375;-0,0113169;0,120606;0,0022606;0,000819461;0,736566;0,433607;1
287,415;287,415;-0,0113169;0,120606;0,0022606;0;0,736566;0;1
287,455;287,455;-0,0254331;0,128906;0,00203583;0,000693234;0,707059;0,409016;1
287,495;287,495;-0,0254331;0,128906;0,00203583;0;0,707059;0;1
287,535;287,535;-0,0375049;0,138261;0,00176042;0,000887637;0,659298;0,381464;1
287,575;287,575;-0,0375049;0,138261;0,00176042;0;0,659298;0;1
287,615;287,615;-0,0473704;0,148114;0,00189002;0,000672309;0,700409;0,348266;1
287,655;287,655;-0,0473704;0,148114;0,00189002;0;0,700409;0;1
287,695;287,695;-0,0556349;0,157578;0,0022039;0,000718884;0,802712;0,313835;1
287,735;287,735;-0,0556349;0,157578;0,0022039;0;0,802712;0;1
287,775;287,775;-0,0633379;0,167033;0,00232473;0,000783685;0,852404;0,304619;1
287,815;287,815;-0,0633379;0,167033;0,00232473;0;0,852404;0;1
287,855;287,855;-0,0714226;0,175255;0,00237198;0,000689859;0,839233;0,288016;1
287,895;287,895;-0,0714226;0,175255;0,00237198;0;0,839233;0;1
287,935;287,935;-0,0797696;0,182;0,00239358;0,000676359;0,85975;0,268045;1
287,975;287,975;-0,0797696;0,182;0,00239358;0;0,85975;0;1
288,015;288,015;-0,0884973;0,187029;0,00221335;0,000566332;0,796423;0,251598;1
288,055;288,055;-0,0884973;0,187029;0,00221335;0;0,796423;0;1
288,095;288,095;-0,0884973;0,187029;0,00221335;0;0,796423;0;1
288,135;288,135;-0,0979383;0,191629;0,00219918;0,00102331;0,809772;0,262314;1
288,176;288,176;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,216;288,216;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,256;288,256;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,296;288,296;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,336;288,336;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,376;288,376;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,416;288,416;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,456;288,456;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,496;288,496;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,536;288,536;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,576;288,576;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,616;288,616;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,656;288,656;-0,0979383;0,191629;0,00219918;0;0,809772;0;1
288,696;288,696;-0,106848;0,184627;0,00229638;0,000710109;0,669762;0,28304;1
288,736;288,736;-0,106848;0,184627;0,00229638;0;0,669762;0;1
288,776;288,776;-0,106848;0,184627;0,00229638;0;0,669762;0;1
288,816;288,816;-0,106848;0,184627;0,00229638;0;0,669762;0;1
288,856;288,856;-0,113694;0,172499;0,00230718;0,00079516;0,762705;0,347875;1
288,896;288,896;-0,113694;0,172499;0,00230718;0;0,762705;0;1
288,936;288,936;-0,118681;0,162653;0,00231056;0,00078976;0,803674;0,275671;1
288,976;288,976;-0,118681;0,162653;0,00231056;0;0,803674;0;1
289,016;289,016;-0,124343;0,151645;0,00230718;0,000847811;0,82494;0,309206;1
289,056;289,056;-0,124343;0,151645;0,00230718;0;0,82494;0;1
289,096;289,096;-0,13011;0,140915;0,00235578;0,000870086;0,814757;0,304281;1
289,136;289,136;-0,13011;0,140915;0,00235578;0;0,814757;0;1
289,176;289,176;-0,13011;0,140915;0,00235578;0;0,814757;0;1
289,216;289,216;-0,136747;0,129374;0,00223225;0,000515032;0,746821;0,33251;1
289,256;289,256;-0,136747;0,129374;0,00223225;0;0,746821;0;1
289,297;289,297;-0,136747;0,129374;0,00223225;0;0,746821;0;1
289,337;289,337;-0,136747;0,129374;0,00223225;0;0,746821;0;1
289,377;289,377;-0,136747;0,129374;0,00223225;0;0,746821;0;1
289,417;289,417;-0,142597;0,119544;0,00212493;0,000173477;0,763474;0,285737;1
289,457;289,457;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,497;289,497;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,537;289,537;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,577;289,577;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,617;289,617;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,657;289,657;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,697;289,697;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,737;289,737;-0,142597;0,119544;0,00212493;0;0,763474;0;1
289,777;289,777;-0,148012;0,110205;0,00207565;0,000147827;0,716061;0,269631;1
289,817;289,817;-0,148012;0,110205;0,00207565;0;0,716061;0;1
289,857;289,857;-0,148012;0,110205;0,00207565;0;0,716061;0;1
289,897;289,897;-0,148012;0,110205;0,00207565;0;0,716061;0;1
289,937;289,937;-0,148012;0,110205;0,00207565;0;0,716061;0;1
289,977;289,977;-0,149234;0,0999654;0,00211345;0,000290254;0,713652;0,257591;1
290,017;290,017;-0,149234;0,0999654;0,00211345;0;0,713652;0;1
290,057;290,057;-0,149234;0,0999654;0,00211345;0;0,713652;0;1
290,097;290,097;-0,149234;0,0999654;0,00211345;0;0,713652;0;1
290,137;290,137;-0,148932;0,0894549;0,00220795;0,000662184;0,732599;0,262642;1
290,177;290,177;-0,148932;0,0894549;0,00220795;0;0,732599;0;1
290,217;290,217;-0,148932;0,0894549;0,00220795;0;0,732599;0;1
290,257;290,257;-0,148932;0,0894549;0,00220795;0;0,732599;0;1
290,297;290,297;-0,145138;0,0800006;0,00217285;0,00074656;0,6601;0,254459;1
290,337;290,337;-0,145138;0,0800006;0,00217285;0;0,6601;0;1
290,377;290,377;-0,145138;0,0800006;0,00217285;0;0,6601;0;1
290,418;290,418;-0,145138;0,0800006;0,00217285;0;0,6601;0;1
290,458;290,458;-0,136515;0,0712911;0,00219783;0,000520432;0,747071;0,306135;1
290,498;290,498;-0,136515;0,0712911;0,00219783;0;0,747071;0;1
290,538;290,538;-0,136515;0,0712911;0,00219783;0;0,747071;0;1
290,578;290,578;-0,127404;0,0644497;0,00225588;0,000562282;0,752889;0,284575;1
290,618;290,618;-0,127404;0,0644497;0,00225588;0;0,752889;0;1
290,658;290,658;-0,127404;0,0644497;0,00225588;0;0,752889;0;1
290,698;290,698;-0,116573;0,0571599;0,00223023;0,000328729;0,789243;0,326111;1
290,738;290,738;-0,116573;0,0571599;0,00223023;0;0,789243;0;1
290,778;290,778;-0,116573;0,0571599;0,00223023;0;0,789243;0;1
290,818;290,818;-0,105316;0,0517128;0,00234633;0,000969988;0,774048;0,312369;1
290,858;290,858;-0,105316;0,0517128;0,00234633;0;0,774048;0;1
290,898;290,898;-0,105316;0,0517128;0,00234633;0;0,774048;0;1
290,938;290,938;-0,0939045;0,0473655;0,00223225;0,00036248;0,759353;0,305019;1
290,978;290,978;-0,0939045;0,0473655;0,00223225;0;0,759353;0;1
291,018;291,018;-0,0939045;0,0473655;0,00223225;0;0,759353;0;1
291,058;291,058;-0,0825068;0,0416433;0,00234701;0,000780985;0,771414;0,318552;1
291,098;291,098;-0,0825068;0,0416433;0,00234701;0;0,771414;0;1
291,138;291,138;-0,0825068;0,0416433;0,00234701;0;0,771414;0;1
291,178;291,178;-0,0739783;0,0332103;0,00242058;0,00119679;0,794632;0,29958;1
291,218;291,218;-0,0739783;0,0332103;0,00242058;0;0,794632;0;1
291,258;291,258;-0,0739783;0,0332103;0,00242058;0;0,794632;0;1
291,298;291,298;-0,0680945;0,0219928;0,00244083;0,000594008;0,807293;0,316389;1
291,338;291,338;-0,0680945;0,0219928;0,00244083;0;0,807293;0;1
291,378;291,378;-0,0680945;0,0219928;0,00244083;0;0,807293;0;1
291,418;291,418;-0,0655872;0,00892123;0,00250766;0,000812711;0,780731;0,332455;1
291,458;291,458;-0,0655872;0,00892123;0,00250766;0;0,780731;0;1
291,498;291,498;-0,0655872;0,00892123;0,00250766;0;0,780731;0;1
291,539;291,539;-0,066236;-0,00274891;0,00249078;0,000900462;0,822139;0,291941;1
291,579;291,579;-0,066236;-0,00274891;0,00249078;0;0,822139;0;1
291,619;291,619;-0,066236;-0,00274891;0,00249078;0;0,822139;0;1
291,659;291,659;-0,066236;-0,00274891;0,00249078;0;0,822139;0;1
291,699;291,699;-0,0668013;-0,0137385;0,00247121;0,000719559;0,764203;0,274856;1
291,739;291,739;-0,0668013;-0,0137385;0,00247121;0;0,764203;0;1
291,779;291,779;-0,0668013;-0,0137385;0,00247121;0;0,764203;0;1
291,819;291,819;-0,0668013;-0,0137385;0,00247121;0;0,764203;0;1
291,859;291,859;-0,0668013;-0,0137385;0,00247121;0;0,764203;0;1
291,899;291,899;-0,0668013;-0,0137385;0,00247121;0;0,764203;0;1
291,939;291,939;-0,0623061;-0,0242269;0,00245096;0,000817436;0,767989;0,285022;1
291,979;291,979;-0,0623061;-0,0242269;0,00245096;0;0,767989;0;1
292,019;292,019;-0,0623061;-0,0242269;0,00245096;0;0,767989;0;1
292,059;292,059;-0,0623061;-0,0242269;0,00245096;0;0,767989;0;1
292,099;292,099;-0,0623061;-0,0242269;0,00245096;0;0,767989;0;1
292,139;292,139;-0,0550155;-0,0340536;0,00233418;0,000454956;0,783016;0,305628;1
292,179;292,179;-0,0550155;-0,0340536;0,00233418;0;0,783016;0;1
292,219;292,219;-0,0550155;-0,0340536;0,00233418;0;0,783016;0;1
292,259;292,259;-0,0550155;-0,0340536;0,00233418;0;0,783016;0;1
292,299;292,299;-0,0550155;-0,0340536;0,00233418;0;0,783016;0;1
292,339;292,339;-0,0478536;-0,0433245;0,00229841;0,000313204;0,806126;0,292612;1
292,379;292,379;-0,0478536;-0,0433245;0,00229841;0;0,806126;0;1
292,419;292,419;-0,0478536;-0,0433245;0,00229841;0;0,806126;0;1
292,459;292,459;-0,0478536;-0,0433245;0,00229841;0;0,806126;0;1
292,499;292,499;-0,0478536;-0,0433245;0,00229841;0;0,806126;0;1
292,539;292,539;-0,0409438;-0,0535506;0,00235443;0,000500857;0,79424;0,308275;1
292,579;292,579;-0,0409438;-0,0535506;0,00235443;0;0,79424;0;1
292,619;292,619;-0,0409438;-0,0535506;0,00235443;0;0,79424;0;1
292,66;292,66;-0,0409438;-0,0535506;0,00235443;0;0,79424;0;1
292,7;292,7;-0,0353798;-0,0651428;0,00249821;0,000832961;0,835124;0,321177;1
292,74;292,74;-0,0353798;-0,0651428;0,00249821;0;0,835124;0;1
292,78;292,78;-0,0353798;-0,0651428;0,00249821;0;0,835124;0;1
292,82;292,82;-0,0353798;-0,0651428;0,00249821;0;0,835124;0;1
292,86;292,86;-0,0307461;-0,0747748;0,00249146;0,000571733;0,817969;0,266982;1
292,9;292,9;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
292,94;292,94;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
292,98;292,98;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,02;293,02;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,06;293,06;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,1;293,1;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,14;293,14;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,18;293,18;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,22;293,22;-0,0307461;-0,0747748;0,00249146;0;0,817969;0;1
293,26;293,26;-0,0220812;-0,0695208;0,00234701;0,000579833;0,696634;0,253113;1
293,3;293,3;-0,0220812;-0,0695208;0,00234701;0;0,696634;0;1
293,34;293,34;-0,0220812;-0,0695208;0,00234701;0;0,696634;0;1
293,38;293,38;-0,0220812;-0,0695208;0,00234701;0;0,696634;0;1
293,42;293,42;-0,00903018;-0,066735;0,00239223;0,000924087;0,813529;0,333333;1
293,46;293,46;-0,00903018;-0,066735;0,00239223;0;0,813529;0;1
293,5;293,5;-0,00903018;-0,066735;0,00239223;0;0,813529;0;1
293,54;293,54;0,0060387;-0,0672131;0,00245636;0,000978088;0,815606;0,376573;1
293,58;293,58;0,0060387;-0,0672131;0,00245636;0;0,815606;0;1
293,62;293,62;0,016532;-0,0689052;0,00247323;0,000683784;0,817545;0,265482;1
293,66;293,66;0,016532;-0,0689052;0,00247323;0;0,817545;0;1
293,7;293,7;0,0264362;-0,0720667;0,00253601;0,00105369;0,828518;0,259681;1
293,74;293,74;0,0264362;-0,0720667;0,00253601;0;0,828518;0;1
293,78;293,78;0,0264362;-0,0720667;0,00253601;0;0,828518;0;1
293,821;293,821;0,0396875;-0,0783469;0,00255086;0,000585908;0,827746;0,366284;1
293,861;293,861;0,0396875;-0,0783469;0,00255086;0;0,827746;0;1
293,901;293,901;0,0396875;-0,0783469;0,00255086;0;0,827746;0;1
293,941;293,941;0,0495601;-0,0852473;0,00257988;0,000805286;0,8288;0,300854;1
293,981;293,981;0,0495601;-0,0852473;0,00257988;0;0,8288;0;1
294,021;294,021;0,0495601;-0,0852473;0,00257988;0;0,8288;0;1
294,061;294,061;0,0495601;-0,0852473;0,00257988;0;0,8288;0;1
294,101;294,101;0,0584976;-0,0931288;0,00241316;0,000532582;0,820791;0,29764;1
294,141;294,141;0,0584976;-0,0931288;0,00241316;0;0,820791;0;1
294,181;294,181;0,0584976;-0,0931288;0,00241316;0;0,820791;0;1
294,221;294,221;0,0584976;-0,0931288;0,00241316;0;0,820791;0;1
294,261;294,261;0,0584976;-0,0931288;0,00241316;0;0,820791;0;1
294,301;294,301;0,0584976;-0,0931288;0,00241316;0;0,820791;0;1
294,341;294,341;0,0659053;-0,099992;0,00240708;0,000185627;0,835741;0,252231;1
294,381;294,381;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,421;294,421;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,461;294,461;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,501;294,501;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,541;294,541;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,581;294,581;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,621;294,621;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,661;294,661;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,701;294,701;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,741;294,741;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,781;294,781;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,821;294,821;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,861;294,861;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,901;294,901;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,942;294,942;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
294,982;294,982;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,022;295,022;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,062;295,062;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,102;295,102;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,142;295,142;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,182;295,182;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,222;295,222;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,262;295,262;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,302;295,302;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,342;295,342;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,382;295,382;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,422;295,422;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,462;295,462;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,502;295,502;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,542;295,542;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,582;295,582;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,622;295,622;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,662;295,662;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,702;295,702;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,742;295,742;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,782;295,782;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,822;295,822;0,0659053;-0,099992;0,00240708;0;0,835741;0;1
295,862;295,862;0,0799152;-0,104974;0,00245096;0,000724285;0,773138;0,371397;1
